type;name;data;unit
ValueBox;01SHUTTER;1,4800000000000002;us
ValueBox;02SHUTTER;126,5;us
ValueBox;Measrate;0,0001;kHz

MeasSignale
Zeitstempel [ms];01DIST1 [mm];02DIST1 [mm];01DIST1_PEAK [mm];02DIST1_PEAK [mm];01INTENSITY1 [%];02INTENSITY1 [%]
3,4000;6,72521;2147483396,00000;0,05682;2147483396,00000;0,391;0,000
3,4100;6,72579;2147483396,00000;0,05701;2147483396,00000;0,386;0,000
3,4200;6,72606;2147483396,00000;0,05670;2147483396,00000;0,393;0,000
3,4300;6,72632;2147483396,00000;0,05638;2147483396,00000;0,396;0,000
3,4400;6,72658;2147483396,00000;0,05607;2147483396,00000;0,396;0,000
3,4500;6,72713;2147483396,00000;0,05614;2147483396,00000;0,396;0,000
3,4600;6,72767;2147483396,00000;0,05633;2147483396,00000;0,396;0,000
3,4700;6,72822;2147483396,00000;0,05652;2147483396,00000;0,394;0,000
3,4800;6,72855;2147483396,00000;0,05635;2147483396,00000;0,395;0,000
3,4900;6,72881;2147483396,00000;0,05604;2147483396,00000;0,396;0,000
3,5000;6,72906;2147483396,00000;0,05573;2147483396,00000;0,397;0,000
3,5100;6,72949;2147483396,00000;0,05563;2147483396,00000;0,396;0,000
3,5200;6,72992;2147483396,00000;0,05568;2147483396,00000;0,396;0,000
3,5300;6,73035;2147483396,00000;0,05574;2147483396,00000;0,396;0,000
3,5400;6,73074;2147483396,00000;0,05568;2147483396,00000;0,396;0,000
3,5500;6,73098;2147483396,00000;0,05533;2147483396,00000;0,396;0,000
3,5600;6,73123;2147483396,00000;0,05497;2147483396,00000;0,393;0,000
3,5700;6,73165;2147483396,00000;0,05478;2147483396,00000;0,393;0,000
3,5800;6,73212;2147483396,00000;0,05484;2147483396,00000;0,394;0,000
3,5900;6,73259;2147483396,00000;0,05491;2147483396,00000;0,396;0,000
3,6000;6,73306;2147483396,00000;0,05496;2147483396,00000;0,395;0,000
3,6100;6,73330;2147483396,00000;0,05461;2147483396,00000;0,396;0,000
3,6200;6,73354;2147483396,00000;0,05425;2147483396,00000;0,393;0,000
3,6300;6,73387;2147483396,00000;0,05398;2147483396,00000;0,392;0,000
3,6400;6,73439;2147483396,00000;0,05406;2147483396,00000;0,394;0,000
3,6500;6,73490;2147483396,00000;0,05421;2147483396,00000;0,396;0,000
3,6600;6,73542;2147483396,00000;0,05437;2147483396,00000;0,393;0,000
3,6700;6,73578;2147483396,00000;0,05423;2147483396,00000;0,394;0,000
3,6800;6,73614;2147483396,00000;0,05407;2147483396,00000;0,393;0,000
3,6900;6,73653;2147483396,00000;0,05396;2147483396,00000;0,391;0,000
3,7000;6,73698;2147483396,00000;0,05394;2147483396,00000;0,391;0,000
3,7100;6,73746;2147483396,00000;0,05407;2147483396,00000;0,391;0,000
3,7200;6,73794;2147483396,00000;0,05421;2147483396,00000;0,390;0,000
3,7300;6,73828;2147483396,00000;0,05415;2147483396,00000;0,388;0,000
3,7400;6,73863;2147483396,00000;0,05405;2147483396,00000;0,390;0,000
3,7500;6,73898;2147483396,00000;0,05392;2147483396,00000;0,388;0,000
3,7600;6,73940;2147483396,00000;0,05383;2147483396,00000;0,387;0,000
3,7700;6,73986;2147483396,00000;0,05394;2147483396,00000;0,385;0,000
3,7800;6,74034;2147483396,00000;0,05406;2147483396,00000;0,386;0,000
3,7900;6,74077;2147483396,00000;0,05410;2147483396,00000;0,385;0,000
3,8000;6,74111;2147483396,00000;0,05397;2147483396,00000;0,386;0,000
3,8100;6,74144;2147483396,00000;0,05384;2147483396,00000;0,382;0,000
3,8200;6,74179;2147483396,00000;0,05363;2147483396,00000;0,386;0,000
3,8300;6,74214;2147483396,00000;0,05354;2147483396,00000;0,389;0,000
3,8400;6,74254;2147483396,00000;0,05353;2147483396,00000;0,387;0,000
3,8500;6,74295;2147483396,00000;0,05353;2147483396,00000;0,391;0,000
3,8600;6,74333;2147483396,00000;0,05348;2147483396,00000;0,389;0,000
3,8700;6,74369;2147483396,00000;0,05340;2147483396,00000;0,389;0,000
3,8800;6,74407;2147483396,00000;0,05329;2147483396,00000;0,390;0,000
3,8900;6,74445;2147483396,00000;0,05316;2147483396,00000;0,394;0,000
3,9000;6,74484;2147483396,00000;0,05310;2147483396,00000;0,391;0,000
3,9100;6,74529;2147483396,00000;0,05313;2147483396,00000;0,396;0,000
3,9200;6,74570;2147483396,00000;0,05315;2147483396,00000;0,393;0,000
3,9300;6,74608;2147483396,00000;0,05314;2147483396,00000;0,392;0,000
3,9400;6,74643;2147483396,00000;0,05307;2147483396,00000;0,391;0,000
3,9500;6,74676;2147483396,00000;0,05283;2147483396,00000;0,395;0,000
3,9600;6,74707;2147483396,00000;0,05264;2147483396,00000;0,396;0,000
3,9700;6,74748;2147483396,00000;0,05257;2147483396,00000;0,398;0,000
3,9800;6,74793;2147483396,00000;0,05264;2147483396,00000;0,395;0,000
3,9900;6,74836;2147483396,00000;0,05270;2147483396,00000;0,395;0,000
4,0000;6,74874;2147483396,00000;0,05271;2147483396,00000;0,394;0,000
4,0100;6,74906;2147483396,00000;0,05247;2147483396,00000;0,396;0,000
4,0200;6,74938;2147483396,00000;0,05227;2147483396,00000;0,396;0,000
4,0300;6,74977;2147483396,00000;0,05216;2147483396,00000;0,397;0,000
4,0400;6,75022;2147483396,00000;0,05219;2147483396,00000;0,395;0,000
4,0500;6,75066;2147483396,00000;0,05225;2147483396,00000;0,396;0,000
4,0600;6,75107;2147483396,00000;0,05230;2147483396,00000;0,398;0,000
4,0700;6,75142;2147483396,00000;0,05208;2147483396,00000;0,396;0,000
4,0800;6,75175;2147483396,00000;0,05184;2147483396,00000;0,396;0,000
4,0900;6,75210;2147483396,00000;0,05162;2147483396,00000;0,396;0,000
4,1000;6,75254;2147483396,00000;0,05159;2147483396,00000;0,396;0,000
4,1100;6,75299;2147483396,00000;0,05171;2147483396,00000;0,396;0,000
4,1200;6,75344;2147483396,00000;0,05183;2147483396,00000;0,398;0,000
4,1300;6,75379;2147483396,00000;0,05177;2147483396,00000;0,397;0,000
4,1400;6,75409;2147483396,00000;0,05154;2147483396,00000;0,396;0,000
4,1500;6,75442;2147483396,00000;0,05134;2147483396,00000;0,395;0,000
4,1600;6,75485;2147483396,00000;0,05123;2147483396,00000;0,396;0,000
4,1700;6,75528;2147483396,00000;0,05132;2147483396,00000;0,396;0,000
4,1800;6,75571;2147483396,00000;0,05142;2147483396,00000;0,397;0,000
4,1900;6,75608;2147483396,00000;0,05145;2147483396,00000;0,395;0,000
4,2000;6,75636;2147483396,00000;0,05123;2147483396,00000;0,395;0,000
4,2100;6,75664;2147483396,00000;0,05102;2147483396,00000;0,395;0,000
4,2200;6,75701;2147483396,00000;0,05091;2147483396,00000;0,394;0,000
4,2300;6,75741;2147483396,00000;0,05101;2147483396,00000;0,396;0,000
4,2400;6,75780;2147483396,00000;0,05109;2147483396,00000;0,394;0,000
4,2500;6,75818;2147483396,00000;0,05107;2147483396,00000;0,395;0,000
4,2600;6,75844;2147483396,00000;0,05091;2147483396,00000;0,393;0,000
4,2700;6,75870;2147483396,00000;0,05074;2147483396,00000;0,390;0,000
4,2800;6,75906;2147483396,00000;0,05061;2147483396,00000;0,390;0,000
4,2900;6,75946;2147483396,00000;0,05056;2147483396,00000;0,391;0,000
4,3000;6,75985;2147483396,00000;0,05063;2147483396,00000;0,391;0,000
4,3100;6,76023;2147483396,00000;0,05064;2147483396,00000;0,391;0,000
4,3200;6,76051;2147483396,00000;0,05054;2147483396,00000;0,389;0,000
4,3300;6,76078;2147483396,00000;0,05041;2147483396,00000;0,387;0,000
4,3400;6,76112;2147483396,00000;0,05028;2147483396,00000;0,386;0,000
4,3500;6,76149;2147483396,00000;0,05008;2147483396,00000;0,387;0,000
4,3600;6,76187;2147483396,00000;0,05002;2147483396,00000;0,389;0,000
4,3700;6,76225;2147483396,00000;0,04997;2147483396,00000;0,387;0,000
4,3800;6,76256;2147483396,00000;0,04984;2147483396,00000;0,386;0,000
4,3900;6,76285;2147483396,00000;0,04969;2147483396,00000;0,384;0,000
4,4000;6,76317;2147483396,00000;0,04958;2147483396,00000;0,387;0,000
4,4100;6,76354;2147483396,00000;0,04948;2147483396,00000;0,385;0,000
4,4200;6,76394;2147483396,00000;0,04940;2147483396,00000;0,386;0,000
4,4300;6,76433;2147483396,00000;0,04934;2147483396,00000;0,385;0,000
4,4400;6,76465;2147483396,00000;0,04924;2147483396,00000;0,386;0,000
4,4500;6,76494;2147483396,00000;0,04915;2147483396,00000;0,389;0,000
4,4600;6,76525;2147483396,00000;0,04906;2147483396,00000;0,390;0,000
4,4700;6,76561;2147483396,00000;0,04886;2147483396,00000;0,392;0,000
4,4800;6,76599;2147483396,00000;0,04871;2147483396,00000;0,391;0,000
4,4900;6,76639;2147483396,00000;0,04860;2147483396,00000;0,392;0,000
4,5000;6,76676;2147483396,00000;0,04861;2147483396,00000;0,391;0,000
4,5100;6,76706;2147483396,00000;0,04867;2147483396,00000;0,392;0,000
4,5200;6,76741;2147483396,00000;0,04878;2147483396,00000;0,392;0,000
4,5300;6,76776;2147483396,00000;0,04863;2147483396,00000;0,395;0,000
4,5400;6,76810;2147483396,00000;0,04846;2147483396,00000;0,395;0,000
4,5500;6,76846;2147483396,00000;0,04832;2147483396,00000;0,395;0,000
4,5600;6,76885;2147483396,00000;0,04829;2147483396,00000;0,396;0,000
4,5700;6,76921;2147483396,00000;0,04834;2147483396,00000;0,396;0,000
4,5800;6,76954;2147483396,00000;0,04837;2147483396,00000;0,395;0,000
4,5900;6,76988;2147483396,00000;0,04828;2147483396,00000;0,395;0,000
4,6000;6,77021;2147483396,00000;0,04811;2147483396,00000;0,397;0,000
4,6100;6,77055;2147483396,00000;0,04795;2147483396,00000;0,396;0,000
4,6200;6,77093;2147483396,00000;0,04784;2147483396,00000;0,396;0,000
4,6300;6,77131;2147483396,00000;0,04791;2147483396,00000;0,396;0,000
4,6400;6,77168;2147483396,00000;0,04796;2147483396,00000;0,398;0,000
4,6500;6,77202;2147483396,00000;0,04797;2147483396,00000;0,397;0,000
4,6600;6,77234;2147483396,00000;0,04770;2147483396,00000;0,396;0,000
4,6700;6,77268;2147483396,00000;0,04746;2147483396,00000;0,396;0,000
4,6800;6,77305;2147483396,00000;0,04725;2147483396,00000;0,397;0,000
4,6900;6,77342;2147483396,00000;0,04737;2147483396,00000;0,396;0,000
4,7000;6,77379;2147483396,00000;0,04748;2147483396,00000;0,394;0,000
4,7100;6,77415;2147483396,00000;0,04757;2147483396,00000;0,397;0,000
4,7200;6,77446;2147483396,00000;0,04734;2147483396,00000;0,396;0,000
4,7300;6,77475;2147483396,00000;0,04708;2147483396,00000;0,398;0,000
4,7400;6,77509;2147483396,00000;0,04688;2147483396,00000;0,397;0,000
4,7500;6,77550;2147483396,00000;0,04694;2147483396,00000;0,396;0,000
4,7600;6,77591;2147483396,00000;0,04710;2147483396,00000;0,396;0,000
4,7700;6,77629;2147483396,00000;0,04723;2147483396,00000;0,396;0,000
4,7800;6,77661;2147483396,00000;0,04712;2147483396,00000;0,396;0,000
4,7900;6,77691;2147483396,00000;0,04699;2147483396,00000;0,394;0,000
4,8000;6,77721;2147483396,00000;0,04686;2147483396,00000;0,394;0,000
4,8100;6,77759;2147483396,00000;0,04685;2147483396,00000;0,393;0,000
4,8200;6,77799;2147483396,00000;0,04700;2147483396,00000;0,398;0,000
4,8300;6,77836;2147483396,00000;0,04713;2147483396,00000;0,395;0,000
4,8400;6,77869;2147483396,00000;0,04704;2147483396,00000;0,394;0,000
4,8500;6,77900;2147483396,00000;0,04688;2147483396,00000;0,395;0,000
4,8600;6,77931;2147483396,00000;0,04672;2147483396,00000;0,395;0,000
4,8700;6,77965;2147483396,00000;0,04660;2147483396,00000;0,395;0,000
4,8800;6,78001;2147483396,00000;0,04672;2147483396,00000;0,395;0,000
4,8900;6,78038;2147483396,00000;0,04684;2147483396,00000;0,396;0,000
4,9000;6,78071;2147483396,00000;0,04684;2147483396,00000;0,394;0,000
4,9100;6,78099;2147483396,00000;0,04661;2147483396,00000;0,392;0,000
4,9200;6,78127;2147483396,00000;0,04636;2147483396,00000;0,390;0,000
4,9300;6,78161;2147483396,00000;0,04619;2147483396,00000;0,389;0,000
4,9400;6,78199;2147483396,00000;0,04621;2147483396,00000;0,390;0,000
4,9500;6,78236;2147483396,00000;0,04622;2147483396,00000;0,391;0,000
4,9600;6,78271;2147483396,00000;0,04617;2147483396,00000;0,389;0,000
4,9700;6,78297;2147483396,00000;0,04599;2147483396,00000;0,388;0,000
4,9800;6,78322;2147483396,00000;0,04577;2147483396,00000;0,387;0,000
4,9900;6,78354;2147483396,00000;0,04560;2147483396,00000;0,386;0,000
5,0000;6,78387;2147483396,00000;0,04559;2147483396,00000;0,385;0,000
5,0100;6,78422;2147483396,00000;0,04559;2147483396,00000;0,386;0,000
5,0200;6,78458;2147483396,00000;0,04559;2147483396,00000;0,386;0,000
5,0300;6,78488;2147483396,00000;0,04548;2147483396,00000;0,384;0,000
5,0400;6,78517;2147483396,00000;0,04532;2147483396,00000;0,386;0,000
5,0500;6,78553;2147483396,00000;0,04519;2147483396,00000;0,388;0,000
5,0600;6,78588;2147483396,00000;0,04511;2147483396,00000;0,389;0,000
5,0700;6,78624;2147483396,00000;0,04514;2147483396,00000;0,389;0,000
5,0800;6,78661;2147483396,00000;0,04517;2147483396,00000;0,390;0,000
5,0900;6,78691;2147483396,00000;0,04512;2147483396,00000;0,389;0,000
5,1000;6,78717;2147483396,00000;0,04503;2147483396,00000;0,391;0,000
5,1100;6,78747;2147483396,00000;0,04493;2147483396,00000;0,391;0,000
5,1200;6,78782;2147483396,00000;0,04486;2147483396,00000;0,392;0,000
5,1300;6,78817;2147483396,00000;0,04484;2147483396,00000;0,391;0,000
5,1400;6,78855;2147483396,00000;0,04486;2147483396,00000;0,391;0,000
5,1500;6,78889;2147483396,00000;0,04481;2147483396,00000;0,394;0,000
5,1600;6,78919;2147483396,00000;0,04474;2147483396,00000;0,393;0,000
5,1700;6,78949;2147483396,00000;0,04465;2147483396,00000;0,394;0,000
5,1800;6,78984;2147483396,00000;0,04455;2147483396,00000;0,394;0,000
5,1900;6,79020;2147483396,00000;0,04450;2147483396,00000;0,394;0,000
5,2000;6,79057;2147483396,00000;0,04450;2147483396,00000;0,395;0,000
5,2100;6,79092;2147483396,00000;0,04449;2147483396,00000;0,394;0,000
5,2200;6,79125;2147483396,00000;0,04449;2147483396,00000;0,394;0,000
5,2300;6,79157;2147483396,00000;0,04450;2147483396,00000;0,395;0,000
5,2400;6,79191;2147483396,00000;0,04442;2147483396,00000;0,397;0,000
5,2500;6,79226;2147483396,00000;0,04433;2147483396,00000;0,397;0,000
5,2600;6,79264;2147483396,00000;0,04428;2147483396,00000;0,394;0,000
5,2700;6,79299;2147483396,00000;0,04426;2147483396,00000;0,396;0,000
5,2800;6,79330;2147483396,00000;0,04424;2147483396,00000;0,396;0,000
5,2900;6,79364;2147483396,00000;0,04426;2147483396,00000;0,393;0,000
5,3000;6,79397;2147483396,00000;0,04420;2147483396,00000;0,396;0,000
5,3100;6,79429;2147483396,00000;0,04406;2147483396,00000;0,395;0,000
5,3200;6,79462;2147483396,00000;0,04396;2147483396,00000;0,398;0,000
5,3300;6,79497;2147483396,00000;0,04390;2147483396,00000;0,396;0,000
5,3400;6,79530;2147483396,00000;0,04388;2147483396,00000;0,396;0,000
5,3500;6,79563;2147483396,00000;0,04388;2147483396,00000;0,395;0,000
5,3600;6,79594;2147483396,00000;0,04384;2147483396,00000;0,397;0,000
5,3700;6,79622;2147483396,00000;0,04368;2147483396,00000;0,396;0,000
5,3800;6,79650;2147483396,00000;0,04350;2147483396,00000;0,396;0,000
5,3900;6,79679;2147483396,00000;0,04335;2147483396,00000;0,395;0,000
5,4000;6,79711;2147483396,00000;0,04332;2147483396,00000;0,396;0,000
5,4100;6,79743;2147483396,00000;0,04334;2147483396,00000;0,395;0,000
5,4200;6,79774;2147483396,00000;0,04331;2147483396,00000;0,396;0,000
5,4300;6,79805;2147483396,00000;0,04319;2147483396,00000;0,396;0,000
5,4400;6,79835;2147483396,00000;0,04307;2147483396,00000;0,396;0,000
5,4500;6,79865;2147483396,00000;0,04294;2147483396,00000;0,394;0,000
5,4600;6,79898;2147483396,00000;0,04289;2147483396,00000;0,394;0,000
5,4700;6,79931;2147483396,00000;0,04295;2147483396,00000;0,395;0,000
5,4800;6,79963;2147483396,00000;0,04299;2147483396,00000;0,395;0,000
5,4900;6,79992;2147483396,00000;0,04291;2147483396,00000;0,392;0,000
5,5000;6,80018;2147483396,00000;0,04277;2147483396,00000;0,392;0,000
5,5100;6,80047;2147483396,00000;0,04266;2147483396,00000;0,393;0,000
5,5200;6,80079;2147483396,00000;0,04262;2147483396,00000;0,394;0,000
5,5300;6,80116;2147483396,00000;0,04272;2147483396,00000;0,394;0,000
5,5400;6,80152;2147483396,00000;0,04282;2147483396,00000;0,392;0,000
5,5500;6,80185;2147483396,00000;0,04279;2147483396,00000;0,392;0,000
5,5600;6,80214;2147483396,00000;0,04269;2147483396,00000;0,391;0,000
5,5700;6,80244;2147483396,00000;0,04258;2147483396,00000;0,389;0,000
5,5800;6,80278;2147483396,00000;0,04255;2147483396,00000;0,390;0,000
5,5900;6,80313;2147483396,00000;0,04262;2147483396,00000;0,391;0,000
5,6000;6,80347;2147483396,00000;0,04269;2147483396,00000;0,392;0,000
5,6100;6,80380;2147483396,00000;0,04268;2147483396,00000;0,390;0,000
5,6200;6,80409;2147483396,00000;0,04260;2147483396,00000;0,388;0,000
5,6300;6,80438;2147483396,00000;0,04251;2147483396,00000;0,384;0,000
5,6400;6,80471;2147483396,00000;0,04246;2147483396,00000;0,385;0,000
5,6500;6,80506;2147483396,00000;0,04249;2147483396,00000;0,387;0,000
5,6600;6,80541;2147483396,00000;0,04256;2147483396,00000;0,389;0,000
5,6700;6,80574;2147483396,00000;0,04257;2147483396,00000;0,385;0,000
5,6800;6,80603;2147483396,00000;0,04248;2147483396,00000;0,387;0,000
5,6900;6,80628;2147483396,00000;0,04235;2147483396,00000;0,383;0,000
5,7000;6,80658;2147483396,00000;0,04225;2147483396,00000;0,384;0,000
5,7100;6,80691;2147483396,00000;0,04226;2147483396,00000;0,387;0,000
5,7200;6,80726;2147483396,00000;0,04232;2147483396,00000;0,385;0,000
5,7300;6,80758;2147483396,00000;0,04233;2147483396,00000;0,385;0,000
5,7400;6,80785;2147483396,00000;0,04225;2147483396,00000;0,384;0,000
5,7500;6,80810;2147483396,00000;0,04212;2147483396,00000;0,386;0,000
5,7600;6,80839;2147483396,00000;0,04201;2147483396,00000;0,389;0,000
5,7700;6,80870;2147483396,00000;0,04194;2147483396,00000;0,387;0,000
5,7800;6,80904;2147483396,00000;0,04197;2147483396,00000;0,387;0,000
5,7900;6,80937;2147483396,00000;0,04196;2147483396,00000;0,389;0,000
5,8000;6,80966;2147483396,00000;0,04190;2147483396,00000;0,391;0,000
5,8100;6,80994;2147483396,00000;0,04184;2147483396,00000;0,390;0,000
5,8200;6,81024;2147483396,00000;0,04178;2147483396,00000;0,390;0,000
5,8300;6,81055;2147483396,00000;0,04170;2147483396,00000;0,392;0,000
5,8400;6,81088;2147483396,00000;0,04167;2147483396,00000;0,390;0,000
5,8500;6,81121;2147483396,00000;0,04166;2147483396,00000;0,392;0,000
5,8600;6,81151;2147483396,00000;0,04162;2147483396,00000;0,392;0,000
5,8700;6,81177;2147483396,00000;0,04156;2147483396,00000;0,392;0,000
5,8800;6,81203;2147483396,00000;0,04149;2147483396,00000;0,392;0,000
5,8900;6,81232;2147483396,00000;0,04139;2147483396,00000;0,392;0,000
5,9000;6,81264;2147483396,00000;0,04133;2147483396,00000;0,393;0,000
5,9100;6,81297;2147483396,00000;0,04129;2147483396,00000;0,395;0,000
5,9200;6,81327;2147483396,00000;0,04125;2147483396,00000;0,394;0,000
5,9300;6,81356;2147483396,00000;0,04122;2147483396,00000;0,393;0,000
5,9400;6,81383;2147483396,00000;0,04115;2147483396,00000;0,396;0,000
5,9500;6,81412;2147483396,00000;0,04107;2147483396,00000;0,396;0,000
5,9600;6,81442;2147483396,00000;0,04099;2147483396,00000;0,394;0,000
5,9700;6,81472;2147483396,00000;0,04092;2147483396,00000;0,395;0,000
5,9800;6,81501;2147483396,00000;0,04085;2147483396,00000;0,396;0,000
5,9900;6,81529;2147483396,00000;0,04083;2147483396,00000;0,395;0,000
6,0000;6,81559;2147483396,00000;0,04084;2147483396,00000;0,394;0,000
6,0100;6,81587;2147483396,00000;0,04077;2147483396,00000;0,395;0,000
6,0200;6,81615;2147483396,00000;0,04066;2147483396,00000;0,397;0,000
6,0300;6,81647;2147483396,00000;0,04056;2147483396,00000;0,398;0,000
6,0400;6,81680;2147483396,00000;0,04051;2147483396,00000;0,396;0,000
6,0500;6,81713;2147483396,00000;0,04051;2147483396,00000;0,396;0,000
6,0600;6,81743;2147483396,00000;0,04052;2147483396,00000;0,397;0,000
6,0700;6,81773;2147483396,00000;0,04053;2147483396,00000;0,397;0,000
6,0800;6,81805;2147483396,00000;0,04045;2147483396,00000;0,395;0,000
6,0900;6,81836;2147483396,00000;0,04037;2147483396,00000;0,396;0,000
6,1000;6,81866;2147483396,00000;0,04029;2147483396,00000;0,396;0,000
6,1100;6,81899;2147483396,00000;0,04030;2147483396,00000;0,397;0,000
6,1200;6,81930;2147483396,00000;0,04031;2147483396,00000;0,396;0,000
6,1300;6,81962;2147483396,00000;0,04031;2147483396,00000;0,396;0,000
6,1400;6,81993;2147483396,00000;0,04027;2147483396,00000;0,396;0,000
6,1500;6,82024;2147483396,00000;0,04023;2147483396,00000;0,396;0,000
6,1600;6,82057;2147483396,00000;0,04019;2147483396,00000;0,397;0,000
6,1700;6,82092;2147483396,00000;0,04021;2147483396,00000;0,392;0,000
6,1800;6,82127;2147483396,00000;0,04028;2147483396,00000;0,396;0,000
6,1900;6,82160;2147483396,00000;0,04034;2147483396,00000;0,394;0,000
6,2000;6,82192;2147483396,00000;0,04031;2147483396,00000;0,395;0,000
6,2100;6,82224;2147483396,00000;0,04025;2147483396,00000;0,395;0,000
6,2200;6,82256;2147483396,00000;0,04020;2147483396,00000;0,386;0,000
6,2300;6,82290;2147483396,00000;0,04019;2147483396,00000;0,391;0,000
6,2400;6,82324;2147483396,00000;0,04027;2147483396,00000;0,393;0,000
6,2500;6,82357;2147483396,00000;0,04035;2147483396,00000;0,393;0,000
6,2600;6,82390;2147483396,00000;0,04037;2147483396,00000;0,390;0,000
6,2700;6,82419;2147483396,00000;0,04032;2147483396,00000;0,391;0,000
6,2800;6,82451;2147483396,00000;0,04029;2147483396,00000;0,390;0,000
6,2900;6,82482;2147483396,00000;0,04025;2147483396,00000;0,390;0,000
6,3000;6,82515;2147483396,00000;0,04027;2147483396,00000;0,389;0,000
6,3100;6,82548;2147483396,00000;0,04031;2147483396,00000;0,390;0,000
6,3200;6,82577;2147483396,00000;0,04024;2147483396,00000;0,389;0,000
6,3300;6,82603;2147483396,00000;0,04015;2147483396,00000;0,387;0,000
6,3400;6,82631;2147483396,00000;0,04006;2147483396,00000;0,388;0,000
6,3500;6,82659;2147483396,00000;0,03998;2147483396,00000;0,388;0,000
6,3600;6,82687;2147483396,00000;0,03997;2147483396,00000;0,387;0,000
6,3700;6,82715;2147483396,00000;0,03998;2147483396,00000;0,387;0,000
6,3800;6,82741;2147483396,00000;0,03995;2147483396,00000;0,386;0,000
6,3900;6,82764;2147483396,00000;0,03983;2147483396,00000;0,386;0,000
6,4000;6,82789;2147483396,00000;0,03971;2147483396,00000;0,383;0,000
6,4100;6,82815;2147483396,00000;0,03960;2147483396,00000;0,384;0,000
6,4200;6,82843;2147483396,00000;0,03954;2147483396,00000;0,386;0,000
6,4300;6,82871;2147483396,00000;0,03952;2147483396,00000;0,384;0,000
6,4400;6,82900;2147483396,00000;0,03950;2147483396,00000;0,388;0,000
6,4500;6,82927;2147483396,00000;0,03943;2147483396,00000;0,386;0,000
6,4600;6,82953;2147483396,00000;0,03933;2147483396,00000;0,388;0,000
6,4700;6,82979;2147483396,00000;0,03921;2147483396,00000;0,388;0,000
6,4800;6,83008;2147483396,00000;0,03916;2147483396,00000;0,388;0,000
6,4900;6,83038;2147483396,00000;0,03914;2147483396,00000;0,389;0,000
6,5000;6,83067;2147483396,00000;0,03910;2147483396,00000;0,388;0,000
6,5100;6,83095;2147483396,00000;0,03904;2147483396,00000;0,388;0,000
6,5200;6,83123;2147483396,00000;0,03896;2147483396,00000;0,390;0,000
6,5300;6,83152;2147483396,00000;0,03888;2147483396,00000;0,389;0,000
